"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
17;4;Odéon;2.340692291066523;48.85202455356673;1;"Paris 6ème";75106
17;4;Saint-Germain-des-Prés;2.3339478107981932;48.853574562874215;1;"Paris 6ème";75106
17;4;Saint-Sulpice;2.3306119530815415;48.8512086266185;1;"Paris 6ème";75106
17;4;Saint-Placide;2.327054815066311;48.847006650641134;1;"Paris 6ème";75106
17;4;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
17;4;Vavin;2.328862854069104;48.842052322344095;1;"Paris 14ème";75114
17;4;Raspail;2.3304669937198725;48.83915635857729;1;"Paris 14ème";75114
17;4;Denfert-Rochereau;2.3320188352163855;48.833948692743945;1;"Paris 14ème";75114
17;4;Mouton-Duvernet;2.32988764040842;48.831337584623185;1;"Paris 14ème";75114
17;4;Alésia;2.327093234948452;48.82820106327088;1;"Paris 14ème";75114
17;4;"Porte d'Orléans";2.3254932653821037;48.82341635019183;1;"Paris 14ème";75114
17;4;"Mairie de Montrouge";2.3195238357547403;48.81847189912526;1;Montrouge;92049
17;4;Barbara;2.3174174096489275;48.809798780176905;1;Bagneux;92007
17;4;"Bagneux - Lucie Aubrac";2.3173900542429124;48.80356581952587;1;Bagneux;92007
18;5;"Bobigny Pablo Picasso";2.449027141458258;48.90636553315847;1;Bobigny;93008
18;5;"Bobigny-Pantin - Raymond Queneau";2.426308679232035;48.89560207338462;1;Pantin;93055
18;5;"Église de Pantin";2.413119553706934;48.893163973150344;1;Pantin;93055
18;5;Hoche;2.4031141548943955;48.89149574848938;1;Pantin;93055
18;5;"Porte de Pantin";2.3921229723281474;48.888459210398885;1;"Paris 19ème";75119
18;5;Ourcq;2.386652016759883;48.88691595224703;1;"Paris 19ème";75119
18;5;Laumière;2.3793909893523915;48.885133847137844;1;"Paris 19ème";75119
18;5;Jaurès;2.3714389599856065;48.883023912481356;1;"Paris 19ème";75119
18;5;Stalingrad;2.3657743705581686;48.88432054792188;1;"Paris 19ème";75119
18;5;"Gare du Nord";2.356808788205408;48.87959170646212;1;"Paris 10ème";75110
18;5;"Gare de l'Est";2.358064594418649;48.8761629935184;1;"Paris 10ème";75110
18;5;"Jacques Bonsergent";2.361023902048922;48.87062092531723;1;"Paris 10ème";75110
18;5;République;2.363302340780453;48.86751235686305;1;"Paris 3ème";75103
18;5;Oberkampf;2.3681558453945506;48.86477709757322;1;"Paris 11ème";75111
18;5;Richard-Lenoir;2.371813630476951;48.85987693692056;1;"Paris 11ème";75111
18;5;Bréguet-Sabin;2.370194668589751;48.85624405373815;1;"Paris 11ème";75111
18;5;Bastille;2.3687189610340877;48.85205429254951;1;"Paris 12ème";75112
18;5;"Quai de la Rapée";2.365884650750405;48.84642732453155;1;"Paris 12ème";75112
18;5;"Gare d'Austerlitz";2.3641773106918307;48.843405408577155;1;"Paris 5ème";75105
18;5;Saint-Marcel;2.360721859717641;48.838512445735624;1;"Paris 13ème";75113
18;5;Campo-Formio;2.3587419566993444;48.83554293280104;1;"Paris 13ème";75113
18;5;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
19;6;"Charles de Gaulle - Etoile";2.295811775235762;48.874994575223035;1;"Paris 17ème";75117
19;6;Kléber;2.2931461372486255;48.87148941198696;1;"Paris 16ème";75116
19;6;Boissière;2.2900328376074364;48.86684834246921;1;"Paris 16ème";75116
19;6;Trocadéro;2.287492796966441;48.86348766407144;1;"Paris 16ème";75116
19;6;Passy;2.285839418881461;48.857515088672166;1;"Paris 16ème";75116
19;6;Bir-Hakeim;2.289400737634599;48.85392536742779;1;"Paris 15ème";75115
19;6;Dupleix;2.293663726731038;48.85041162485849;1;"Paris 15ème";75115
19;6;"La Motte-Picquet - Grenelle";2.2985257262366354;48.8496308034842;1;"Paris 15ème";75115
19;6;Cambronne;2.3029417283376103;48.84754311124529;1;"Paris 15ème";75115
19;6;Sèvres-Lecourbe;2.3095296104303924;48.84564768170248;1;"Paris 15ème";75115
19;6;Pasteur;2.312914680473939;48.842528386594964;1;"Paris 15ème";75115
19;6;"Montparnasse Bienvenue";2.3239891852050025;48.84382361030622;1;"Paris 15ème";75115
19;6;"Edgar Quinet";2.3252865779432956;48.84090350074998;1;"Paris 14ème";75114
19;6;Raspail;2.3304669937198725;48.83915635857729;1;"Paris 14ème";75114
19;6;Denfert-Rochereau;2.3320188352163855;48.833948692743945;1;"Paris 14ème";75114
19;6;Saint-Jacques;2.3371543709250067;48.83291600527084;1;"Paris 14ème";75114
19;6;Glacière;2.343438236678703;48.831115946668106;1;"Paris 13ème";75113
19;6;Corvisart;2.350611225926165;48.82986001236403;1;"Paris 13ème";75113
19;6;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
19;6;Nationale;2.362804171593507;48.83323527872786;1;"Paris 13ème";75113
19;6;Chevaleret;2.3680812829727422;48.834963081160865;1;"Paris 13ème";75113
19;6;"Quai de la Gare";2.372766248948171;48.8370742696613;1;"Paris 13ème";75113
19;6;Bercy;2.379463070185256;48.84017602717362;1;"Paris 12ème";75112
19;6;Dugommier;2.3895997700798093;48.83903652738059;1;"Paris 12ème";75112
19;6;Daumesnil;2.3961486284893696;48.83943400710489;1;"Paris 12ème";75112
19;6;Bel-Air;2.400867131995258;48.84142733128531;1;"Paris 12ème";75112
19;6;Picpus;2.4012745388223737;48.8451032465536;1;"Paris 12ème";75112
19;6;Nation;2.395843988723737;48.84808428902576;1;"Paris 12ème";75112
20;7;"La Courneuve - 8 Mai 1945";2.4102214036405076;48.920245795681616;1;"La Courneuve";93027
20;7;"Fort d'Aubervilliers";2.4041878217951926;48.91470775194569;1;Aubervilliers;93001
20;7;"Aubervilliers-Pantin Quatre Chemins";2.3922205712292186;48.90375705941771;1;Pantin;93055
20;7;"Porte de la Villette";2.3858690331433445;48.897802691407826;1;"Paris 19ème";75119
20;7;"Corentin Cariou";2.3822915571646326;48.89467265910835;1;"Paris 19ème";75119
20;7;Crimée;2.376935736982379;48.89088575798087;1;"Paris 19ème";75119
20;7;Riquet;2.3736694647431955;48.88815726111783;1;"Paris 19ème";75119
20;7;Stalingrad;2.3657743705581686;48.88432054792188;1;"Paris 19ème";75119
20;7;"Louis Blanc";2.364424862493677;48.88120621087799;1;"Paris 10ème";75110
20;7;"Château Landon";2.362017935510607;48.87844145478439;1;"Paris 10ème";75110
20;7;"Gare de l'Est";2.358064594418649;48.8761629935184;1;"Paris 10ème";75110
20;7;Poissonnière;2.3487397513900725;48.87716484830221;1;"Paris 9ème";75109
20;7;Cadet;2.344446309702273;48.87596328412753;1;"Paris 9ème";75109
20;7;"Le Peletier";2.340150559706373;48.87495940509292;1;"Paris 9ème";75109
20;7;"Chaussée d'Antin - La Fayette";2.333738594408701;48.873134204826634;1;"Paris 9ème";75109
20;7;Opéra;2.3310472867112395;48.871437428049184;1;"Paris 9ème";75109
20;7;Pyramides;2.3346236060049224;48.86575552642865;1;"Paris 1er";75101
20;7;"Palais Royal - Musée du Louvre";2.3364543677542504;48.86222226462601;1;"Paris 1er";75101
20;7;"Pont Neuf";2.341776749148541;48.858546338320174;1;"Paris 1er";75101
20;7;Châtelet;2.3481609912345767;48.856953459837165;1;"Paris 4ème";75104
20;7;"Pont Marie (Cité des Arts)";2.3573766690444025;48.8534598594796;1;"Paris 4ème";75104
20;7;"Sully - Morland";2.3618531696972473;48.85127140744555;1;"Paris 4ème";75104
